aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000008466,F008466,Assam,AssamDist82,1.34,Tea,Rainfed,Sandy
100000008467,F008467,Uttar Pradesh,UttarDist30,2.95,Paddy,Rainfed,Loam
100000008468,F008468,Punjab,PunjabDist48,5.59,Wheat,Canal,Clay
100000008469,F008469,Tamil Nadu,TamilDist78,0.69,Sugarcane,Borewell,Clay
100000008470,F008470,Punjab,PunjabDist132,1.16,Paddy,Rainfed,Clay
100000008471,F008471,Bihar,BiharDist6,1.72,Maize,Borewell,Clay
100000008472,F008472,Punjab,PunjabDist13,6.23,Wheat,Canal,Clay
100000008473,F008473,Tamil Nadu,TamilDist93,1.08,Paddy,Rainfed,Loam
100000008474,F008474,Madhya Pradesh,MadhyaDist138,1.13,Soybean,Rainfed,Loam
100000008475,F008475,Uttar Pradesh,UttarDist121,2.67,Paddy,Canal,Sandy
100000008476,F008476,Telangana,TelanganaDist76,1.15,Maize,Borewell,Sandy
100000008477,F008477,Tripura,TripuraDist5,2.06,Maize,Rainfed,Sandy
100000008478,F008478,Odisha,OdishaDist54,0.53,Groundnut,Borewell,Clay
100000008479,F008479,Assam,AssamDist76,10.71,Paddy,Rainfed,Sandy
100000008480,F008480,Himachal Pradesh,HimachalDist129,0.62,Apple,Rainfed,Loam
100000008481,F008481,Manipur,ManipurDist72,1.41,Maize,Canal,Sandy
100000008482,F008482,Punjab,PunjabDist114,1.78,Paddy,Rainfed,Clay
100000008483,F008483,Nagaland,NagalandDist172,8.42,Maize,Borewell,Clay
100000008484,F008484,Assam,AssamDist27,0.63,Paddy,Rainfed,Clay
100000008485,F008485,Goa,GoaDist63,8.91,Paddy,Borewell,Sandy
100000008486,F008486,Bihar,BiharDist58,3.34,Paddy,Canal,Clay
100000008487,F008487,Rajasthan,RajasthanDist50,2.54,Wheat,Rainfed,Loam
100000008488,F008488,Gujarat,GujaratDist118,0.83,Cotton,Rainfed,Loam
100000008489,F008489,Sikkim,SikkimDist68,2.88,Potato,Rainfed,Clay
100000008490,F008490,Madhya Pradesh,MadhyaDist50,1.02,Maize,Rainfed,Clay
100000008491,F008491,Telangana,TelanganaDist180,5.02,Cotton,Borewell,Loam
100000008492,F008492,Bihar,BiharDist193,0.84,Wheat,Borewell,Clay
100000008493,F008493,Karnataka,KarnatakaDist101,1.66,Sugarcane,Borewell,Clay
100000008494,F008494,Bihar,BiharDist154,1.17,Maize,Borewell,Clay
100000008495,F008495,Haryana,HaryanaDist73,0.83,Cotton,Borewell,Sandy
100000008496,F008496,Gujarat,GujaratDist183,3.3,Cotton,Rainfed,Sandy
100000008497,F008497,Mizoram,MizoramDist18,2.8,Paddy,Rainfed,Sandy
100000008498,F008498,Meghalaya,MeghalayaDist121,4.79,Paddy,Borewell,Loam
100000008499,F008499,Nagaland,NagalandDist86,0.44,Maize,Borewell,Sandy
100000008500,F008500,Arunachal Pradesh,ArunachalDist173,4.27,Paddy,Borewell,Sandy
100000008501,F008501,Telangana,TelanganaDist164,13.52,Cotton,Borewell,Clay
100000008502,F008502,Arunachal Pradesh,ArunachalDist97,1.27,Millet,Canal,Clay
100000008503,F008503,Andhra Pradesh,AndhraDist7,8.3,Groundnut,Rainfed,Clay
100000008504,F008504,Gujarat,GujaratDist37,1.48,Cotton,Rainfed,Clay
100000008505,F008505,Meghalaya,MeghalayaDist192,0.61,Paddy,Rainfed,Sandy
100000008506,F008506,Karnataka,KarnatakaDist12,1.43,Sugarcane,Canal,Sandy
100000008507,F008507,Meghalaya,MeghalayaDist106,4.21,Paddy,Canal,Clay
100000008508,F008508,Kerala,KeralaDist191,0.93,Rubber,Canal,Clay
100000008509,F008509,Meghalaya,MeghalayaDist183,1.13,Paddy,Canal,Loam
100000008510,F008510,Sikkim,SikkimDist87,2.93,Paddy,Rainfed,Clay
100000008511,F008511,Telangana,TelanganaDist138,1.83,Maize,Borewell,Clay
100000008512,F008512,Tamil Nadu,TamilDist153,2.91,Paddy,Canal,Clay
100000008513,F008513,Karnataka,KarnatakaDist126,2.2,Sugarcane,Rainfed,Sandy
100000008514,F008514,Andhra Pradesh,AndhraDist124,2.67,Paddy,Rainfed,Sandy
100000008515,F008515,Andhra Pradesh,AndhraDist85,1.29,Maize,Rainfed,Sandy
100000008516,F008516,Assam,AssamDist79,2.19,Paddy,Canal,Clay
100000008517,F008517,Punjab,PunjabDist139,0.87,Paddy,Canal,Sandy
100000008518,F008518,Uttarakhand,UttarakhandDist8,5.11,Wheat,Rainfed,Sandy
100000008519,F008519,Himachal Pradesh,HimachalDist165,1.1,Apple,Rainfed,Loam
100000008520,F008520,Sikkim,SikkimDist50,4.5,Paddy,Borewell,Loam
100000008521,F008521,Odisha,OdishaDist144,1.51,Groundnut,Rainfed,Loam
100000008522,F008522,Andhra Pradesh,AndhraDist183,2.14,Maize,Canal,Clay
100000008523,F008523,Meghalaya,MeghalayaDist196,1.23,Millet,Rainfed,Clay
100000008524,F008524,Odisha,OdishaDist37,0.81,Paddy,Canal,Loam
100000008525,F008525,Manipur,ManipurDist87,0.45,Paddy,Borewell,Clay
100000008526,F008526,Uttar Pradesh,UttarDist52,0.78,Sugarcane,Rainfed,Sandy
100000008527,F008527,Rajasthan,RajasthanDist180,1.41,Bajra,Canal,Sandy
100000008528,F008528,Kerala,KeralaDist109,2.16,Rubber,Rainfed,Loam
100000008529,F008529,Haryana,HaryanaDist51,4.09,Paddy,Borewell,Clay
100000008530,F008530,Uttarakhand,UttarakhandDist51,1.28,Wheat,Rainfed,Clay
100000008531,F008531,Tripura,TripuraDist101,0.9,Paddy,Rainfed,Sandy
100000008532,F008532,Odisha,OdishaDist174,0.57,Groundnut,Borewell,Sandy
100000008533,F008533,Arunachal Pradesh,ArunachalDist52,2.68,Paddy,Borewell,Loam
100000008534,F008534,Telangana,TelanganaDist115,5.51,Maize,Borewell,Loam
100000008535,F008535,Assam,AssamDist57,5.02,Paddy,Borewell,Clay
100000008536,F008536,Rajasthan,RajasthanDist171,3.22,Cotton,Borewell,Sandy
100000008537,F008537,Sikkim,SikkimDist196,3.04,Potato,Borewell,Clay
100000008538,F008538,Haryana,HaryanaDist123,7.09,Wheat,Rainfed,Loam
100000008539,F008539,Andhra Pradesh,AndhraDist120,2.38,Paddy,Rainfed,Sandy
100000008540,F008540,Jharkhand,JharkhandDist94,3.06,Maize,Rainfed,Clay
100000008541,F008541,Rajasthan,RajasthanDist167,1.41,Wheat,Rainfed,Clay
100000008542,F008542,Rajasthan,RajasthanDist193,0.61,Wheat,Borewell,Clay
100000008543,F008543,Tamil Nadu,TamilDist59,1.05,Cotton,Rainfed,Sandy
100000008544,F008544,Madhya Pradesh,MadhyaDist23,1.81,Soybean,Canal,Clay
100000008545,F008545,Maharashtra,MaharashtraDist103,1.91,Cotton,Borewell,Loam
100000008546,F008546,Chhattisgarh,ChhattisgarhDist142,8.51,Soybean,Rainfed,Sandy
100000008547,F008547,Karnataka,KarnatakaDist41,1.94,Ragi,Borewell,Clay
100000008548,F008548,Assam,AssamDist116,4.68,Paddy,Rainfed,Loam
100000008549,F008549,Haryana,HaryanaDist124,1.29,Wheat,Rainfed,Sandy
100000008550,F008550,Maharashtra,MaharashtraDist121,1.42,Soybean,Borewell,Loam
100000008551,F008551,Andhra Pradesh,AndhraDist69,0.63,Paddy,Rainfed,Clay
100000008552,F008552,Haryana,HaryanaDist8,1.01,Cotton,Borewell,Sandy
100000008553,F008553,Jharkhand,JharkhandDist132,2.78,Maize,Rainfed,Clay
100000008554,F008554,Nagaland,NagalandDist12,1.83,Maize,Borewell,Loam
100000008555,F008555,Kerala,KeralaDist131,3.87,Coconut,Rainfed,Sandy
100000008556,F008556,Haryana,HaryanaDist138,2.11,Wheat,Rainfed,Sandy
100000008557,F008557,Andhra Pradesh,AndhraDist181,1.37,Groundnut,Borewell,Sandy
100000008558,F008558,Telangana,TelanganaDist3,10.16,Cotton,Rainfed,Clay
100000008559,F008559,Andhra Pradesh,AndhraDist193,1.69,Groundnut,Borewell,Loam
100000008560,F008560,Karnataka,KarnatakaDist162,4.62,Paddy,Rainfed,Sandy
100000008561,F008561,Gujarat,GujaratDist56,1.32,Paddy,Rainfed,Sandy
100000008562,F008562,Maharashtra,MaharashtraDist129,3.21,Maize,Canal,Sandy
100000008563,F008563,Arunachal Pradesh,ArunachalDist80,3.83,Millet,Rainfed,Sandy
100000008564,F008564,Himachal Pradesh,HimachalDist149,2.15,Paddy,Rainfed,Sandy
100000008565,F008565,Bihar,BiharDist130,0.28,Maize,Borewell,Clay
100000008566,F008566,Odisha,OdishaDist197,1.85,Paddy,Borewell,Sandy
100000008567,F008567,Mizoram,MizoramDist99,4.88,Maize,Rainfed,Clay
100000008568,F008568,Karnataka,KarnatakaDist80,2.78,Sugarcane,Borewell,Sandy
100000008569,F008569,Tripura,TripuraDist46,2.6,Paddy,Borewell,Clay
100000008570,F008570,West Bengal,WestDist189,0.46,Maize,Borewell,Loam
100000008571,F008571,Sikkim,SikkimDist99,1.02,Potato,Canal,Clay
100000008572,F008572,Maharashtra,MaharashtraDist25,2.53,Soybean,Rainfed,Clay
100000008573,F008573,Bihar,BiharDist71,2.53,Wheat,Rainfed,Loam
100000008574,F008574,Meghalaya,MeghalayaDist106,4.81,Millet,Rainfed,Loam
100000008575,F008575,Mizoram,MizoramDist137,1.62,Paddy,Rainfed,Clay
100000008576,F008576,Odisha,OdishaDist3,2.52,Paddy,Canal,Loam
100000008577,F008577,Goa,GoaDist63,1.85,Paddy,Borewell,Sandy
100000008578,F008578,Chhattisgarh,ChhattisgarhDist139,0.83,Maize,Borewell,Loam
100000008579,F008579,Telangana,TelanganaDist158,0.3,Cotton,Borewell,Clay
100000008580,F008580,Uttarakhand,UttarakhandDist114,2.57,Wheat,Rainfed,Sandy
100000008581,F008581,Manipur,ManipurDist13,2.09,Maize,Borewell,Loam
100000008582,F008582,Punjab,PunjabDist200,1.11,Paddy,Borewell,Sandy
100000008583,F008583,Bihar,BiharDist184,0.5,Paddy,Canal,Sandy
100000008584,F008584,Himachal Pradesh,HimachalDist132,3.02,Maize,Borewell,Loam
100000008585,F008585,Haryana,HaryanaDist164,1.47,Paddy,Rainfed,Sandy
100000008586,F008586,Gujarat,GujaratDist41,2.84,Cotton,Borewell,Sandy
100000008587,F008587,West Bengal,WestDist127,8.09,Paddy,Borewell,Clay
100000008588,F008588,Madhya Pradesh,MadhyaDist144,0.33,Soybean,Borewell,Clay
100000008589,F008589,Mizoram,MizoramDist34,1.04,Paddy,Borewell,Clay
100000008590,F008590,Sikkim,SikkimDist45,1.54,Potato,Rainfed,Loam
100000008591,F008591,Madhya Pradesh,MadhyaDist144,5.83,Maize,Rainfed,Sandy
100000008592,F008592,Odisha,OdishaDist60,0.49,Paddy,Rainfed,Loam
100000008593,F008593,Kerala,KeralaDist110,8.57,Rubber,Borewell,Loam
100000008594,F008594,Uttarakhand,UttarakhandDist111,2.03,Wheat,Rainfed,Sandy
100000008595,F008595,Assam,AssamDist10,1.69,Paddy,Borewell,Clay
100000008596,F008596,Bihar,BiharDist39,1.56,Wheat,Borewell,Loam
100000008597,F008597,Assam,AssamDist107,1.29,Paddy,Rainfed,Clay
100000008598,F008598,Uttar Pradesh,UttarDist90,4.21,Wheat,Rainfed,Loam
100000008599,F008599,Himachal Pradesh,HimachalDist49,0.78,Paddy,Rainfed,Sandy
100000008600,F008600,Manipur,ManipurDist96,2.4,Paddy,Canal,Loam
100000008601,F008601,Tamil Nadu,TamilDist186,1.34,Sugarcane,Rainfed,Clay
100000008602,F008602,Chhattisgarh,ChhattisgarhDist122,0.99,Maize,Canal,Clay
100000008603,F008603,Rajasthan,RajasthanDist159,14.42,Bajra,Rainfed,Sandy
100000008604,F008604,Bihar,BiharDist144,2.55,Wheat,Borewell,Sandy
100000008605,F008605,Meghalaya,MeghalayaDist110,2.98,Millet,Rainfed,Clay
100000008606,F008606,Chhattisgarh,ChhattisgarhDist18,4.53,Paddy,Rainfed,Clay
100000008607,F008607,Odisha,OdishaDist3,0.58,Groundnut,Borewell,Clay
100000008608,F008608,Arunachal Pradesh,ArunachalDist75,7.4,Paddy,Borewell,Clay
100000008609,F008609,Arunachal Pradesh,ArunachalDist15,0.24,Millet,Borewell,Clay
100000008610,F008610,Gujarat,GujaratDist78,0.99,Cotton,Rainfed,Clay
100000008611,F008611,Maharashtra,MaharashtraDist56,1.26,Maize,Borewell,Loam
100000008612,F008612,Meghalaya,MeghalayaDist71,2.9,Paddy,Canal,Sandy
100000008613,F008613,Meghalaya,MeghalayaDist105,2.17,Paddy,Rainfed,Loam
100000008614,F008614,Tamil Nadu,TamilDist100,1.59,Cotton,Rainfed,Loam
100000008615,F008615,Chhattisgarh,ChhattisgarhDist131,1.8,Paddy,Rainfed,Loam
100000008616,F008616,Uttarakhand,UttarakhandDist34,0.83,Wheat,Canal,Loam
100000008617,F008617,Mizoram,MizoramDist140,0.55,Paddy,Borewell,Loam
100000008618,F008618,Karnataka,KarnatakaDist110,3.26,Maize,Canal,Loam
100000008619,F008619,Haryana,HaryanaDist180,3.17,Paddy,Rainfed,Sandy
100000008620,F008620,Mizoram,MizoramDist137,6.47,Paddy,Borewell,Sandy
100000008621,F008621,Bihar,BiharDist34,0.97,Wheat,Borewell,Sandy
100000008622,F008622,Nagaland,NagalandDist82,3.17,Paddy,Rainfed,Loam
100000008623,F008623,Jharkhand,JharkhandDist73,1.45,Paddy,Rainfed,Sandy
100000008624,F008624,Andhra Pradesh,AndhraDist52,4.72,Maize,Borewell,Clay
100000008625,F008625,Maharashtra,MaharashtraDist31,4.13,Cotton,Borewell,Loam
100000008626,F008626,Himachal Pradesh,HimachalDist132,2.16,Maize,Borewell,Clay
100000008627,F008627,Odisha,OdishaDist71,1.39,Groundnut,Rainfed,Sandy
100000008628,F008628,Uttarakhand,UttarakhandDist95,3.93,Wheat,Rainfed,Clay
100000008629,F008629,Haryana,HaryanaDist148,3.06,Paddy,Borewell,Loam
100000008630,F008630,West Bengal,WestDist31,1.05,Maize,Canal,Clay
100000008631,F008631,Goa,GoaDist164,0.63,Paddy,Borewell,Sandy
100000008632,F008632,Haryana,HaryanaDist89,1.45,Paddy,Canal,Loam
100000008633,F008633,Tamil Nadu,TamilDist5,6.12,Cotton,Borewell,Clay
100000008634,F008634,Mizoram,MizoramDist67,4.56,Maize,Canal,Sandy
100000008635,F008635,Arunachal Pradesh,ArunachalDist143,0.75,Paddy,Borewell,Clay
100000008636,F008636,Uttar Pradesh,UttarDist102,0.72,Wheat,Canal,Loam
100000008637,F008637,Assam,AssamDist6,5.05,Paddy,Borewell,Sandy
100000008638,F008638,Jharkhand,JharkhandDist190,0.73,Pulses,Rainfed,Sandy
100000008639,F008639,Tamil Nadu,TamilDist85,2.74,Sugarcane,Borewell,Clay
100000008640,F008640,Maharashtra,MaharashtraDist198,1.11,Maize,Rainfed,Clay
100000008641,F008641,Punjab,PunjabDist113,6.64,Wheat,Canal,Loam
100000008642,F008642,Chhattisgarh,ChhattisgarhDist80,0.98,Soybean,Canal,Sandy
100000008643,F008643,Meghalaya,MeghalayaDist75,4.55,Millet,Rainfed,Loam
100000008644,F008644,Karnataka,KarnatakaDist134,2.11,Ragi,Borewell,Sandy
100000008645,F008645,Nagaland,NagalandDist27,2.23,Paddy,Borewell,Clay
100000008646,F008646,West Bengal,WestDist126,0.38,Jute,Canal,Loam
100000008647,F008647,Telangana,TelanganaDist48,0.31,Maize,Rainfed,Sandy
100000008648,F008648,Rajasthan,RajasthanDist141,1.53,Cotton,Borewell,Clay
100000008649,F008649,Maharashtra,MaharashtraDist2,2.22,Cotton,Borewell,Sandy
100000008650,F008650,Arunachal Pradesh,ArunachalDist108,0.74,Paddy,Rainfed,Loam
100000008651,F008651,Rajasthan,RajasthanDist152,0.76,Wheat,Canal,Sandy
100000008652,F008652,Rajasthan,RajasthanDist171,2.86,Wheat,Rainfed,Sandy
100000008653,F008653,Tamil Nadu,TamilDist112,2.86,Paddy,Canal,Loam
100000008654,F008654,Jharkhand,JharkhandDist42,1.63,Pulses,Rainfed,Sandy
100000008655,F008655,Goa,GoaDist149,3.4,Cashew,Rainfed,Sandy
100000008656,F008656,Rajasthan,RajasthanDist28,0.71,Cotton,Borewell,Sandy
100000008657,F008657,Chhattisgarh,ChhattisgarhDist13,1.37,Paddy,Borewell,Sandy
100000008658,F008658,Arunachal Pradesh,ArunachalDist63,6.81,Paddy,Rainfed,Sandy
100000008659,F008659,Andhra Pradesh,AndhraDist37,1.92,Maize,Canal,Sandy
100000008660,F008660,Goa,GoaDist107,2.02,Paddy,Borewell,Sandy
100000008661,F008661,Kerala,KeralaDist70,11.53,Paddy,Rainfed,Loam
100000008662,F008662,Karnataka,KarnatakaDist18,0.59,Maize,Rainfed,Sandy
100000008663,F008663,Punjab,PunjabDist22,3.45,Paddy,Borewell,Sandy
100000008664,F008664,Tamil Nadu,TamilDist42,6.9,Paddy,Rainfed,Clay
100000008665,F008665,Telangana,TelanganaDist196,1.41,Maize,Rainfed,Loam
100000008666,F008666,Karnataka,KarnatakaDist125,3.62,Ragi,Borewell,Clay
100000008667,F008667,Haryana,HaryanaDist28,0.83,Cotton,Canal,Sandy
100000008668,F008668,Punjab,PunjabDist138,1.05,Wheat,Borewell,Clay
100000008669,F008669,Mizoram,MizoramDist143,2.48,Paddy,Rainfed,Clay
100000008670,F008670,Haryana,HaryanaDist120,3.45,Paddy,Canal,Loam
100000008671,F008671,Karnataka,KarnatakaDist191,4.47,Maize,Rainfed,Clay
100000008672,F008672,Arunachal Pradesh,ArunachalDist122,6.4,Millet,Rainfed,Sandy
100000008673,F008673,Karnataka,KarnatakaDist166,1.73,Ragi,Rainfed,Clay
100000008674,F008674,Madhya Pradesh,MadhyaDist142,4.73,Soybean,Rainfed,Sandy
100000008675,F008675,Assam,AssamDist114,1.39,Paddy,Canal,Clay
100000008676,F008676,Uttarakhand,UttarakhandDist119,3.75,Wheat,Borewell,Clay
100000008677,F008677,Assam,AssamDist200,2.15,Paddy,Rainfed,Sandy
100000008678,F008678,Tripura,TripuraDist144,2.6,Paddy,Borewell,Clay
100000008679,F008679,Madhya Pradesh,MadhyaDist6,2.56,Maize,Rainfed,Loam
100000008680,F008680,Andhra Pradesh,AndhraDist110,0.5,Groundnut,Rainfed,Sandy
100000008681,F008681,Punjab,PunjabDist81,0.74,Wheat,Borewell,Sandy
100000008682,F008682,Arunachal Pradesh,ArunachalDist152,1.98,Millet,Rainfed,Loam
100000008683,F008683,Himachal Pradesh,HimachalDist56,0.47,Paddy,Canal,Sandy
100000008684,F008684,Punjab,PunjabDist60,3.54,Paddy,Borewell,Sandy
100000008685,F008685,Gujarat,GujaratDist47,3.66,Cotton,Rainfed,Sandy
100000008686,F008686,Odisha,OdishaDist137,2.37,Paddy,Canal,Clay
100000008687,F008687,Punjab,PunjabDist63,0.74,Paddy,Borewell,Clay
100000008688,F008688,Uttarakhand,UttarakhandDist119,5.5,Wheat,Canal,Loam
100000008689,F008689,Sikkim,SikkimDist121,9.3,Paddy,Canal,Loam
100000008690,F008690,Chhattisgarh,ChhattisgarhDist48,2.05,Maize,Borewell,Loam
100000008691,F008691,Rajasthan,RajasthanDist86,2.74,Wheat,Borewell,Clay
100000008692,F008692,West Bengal,WestDist94,2.14,Paddy,Canal,Sandy
100000008693,F008693,Telangana,TelanganaDist118,2.79,Maize,Borewell,Sandy
100000008694,F008694,Rajasthan,RajasthanDist45,1.66,Cotton,Borewell,Sandy
100000008695,F008695,Himachal Pradesh,HimachalDist128,1.77,Apple,Rainfed,Loam
100000008696,F008696,Odisha,OdishaDist195,3.76,Groundnut,Borewell,Loam
100000008697,F008697,Arunachal Pradesh,ArunachalDist110,11.9,Paddy,Rainfed,Loam
100000008698,F008698,Jharkhand,JharkhandDist22,0.59,Maize,Borewell,Clay
100000008699,F008699,Haryana,HaryanaDist89,1.68,Paddy,Rainfed,Sandy
100000008700,F008700,Madhya Pradesh,MadhyaDist8,0.71,Soybean,Borewell,Clay
100000008701,F008701,Andhra Pradesh,AndhraDist15,6.51,Maize,Canal,Loam
100000008702,F008702,Assam,AssamDist37,1.14,Paddy,Borewell,Sandy
100000008703,F008703,Madhya Pradesh,MadhyaDist147,0.57,Wheat,Borewell,Sandy
100000008704,F008704,Kerala,KeralaDist154,3.04,Rubber,Borewell,Clay
100000008705,F008705,Uttar Pradesh,UttarDist63,7.36,Paddy,Borewell,Loam
100000008706,F008706,Maharashtra,MaharashtraDist38,3.1,Sugarcane,Canal,Sandy
100000008707,F008707,West Bengal,WestDist163,2.15,Jute,Borewell,Clay
100000008708,F008708,Nagaland,NagalandDist118,2.53,Paddy,Rainfed,Sandy
100000008709,F008709,Assam,AssamDist124,5.65,Paddy,Canal,Loam
100000008710,F008710,Maharashtra,MaharashtraDist62,0.91,Sugarcane,Rainfed,Loam
100000008711,F008711,Uttar Pradesh,UttarDist34,1.67,Paddy,Rainfed,Loam
100000008712,F008712,Kerala,KeralaDist30,1.27,Coconut,Borewell,Clay
100000008713,F008713,Uttar Pradesh,UttarDist15,0.72,Sugarcane,Rainfed,Loam
100000008714,F008714,Uttar Pradesh,UttarDist133,1.4,Sugarcane,Borewell,Sandy
100000008715,F008715,Mizoram,MizoramDist117,4.42,Maize,Rainfed,Clay
100000008716,F008716,Manipur,ManipurDist149,2.87,Paddy,Canal,Clay
100000008717,F008717,Andhra Pradesh,AndhraDist42,3.05,Paddy,Rainfed,Sandy
100000008718,F008718,Arunachal Pradesh,ArunachalDist75,2.05,Paddy,Canal,Sandy
100000008719,F008719,Haryana,HaryanaDist46,2.77,Paddy,Borewell,Loam
100000008720,F008720,Mizoram,MizoramDist157,0.96,Maize,Borewell,Clay
100000008721,F008721,Tripura,TripuraDist25,1.42,Paddy,Borewell,Sandy
100000008722,F008722,Haryana,HaryanaDist51,2.12,Wheat,Borewell,Sandy
100000008723,F008723,Assam,AssamDist86,2.28,Paddy,Rainfed,Clay
100000008724,F008724,Chhattisgarh,ChhattisgarhDist109,2.35,Paddy,Rainfed,Loam
100000008725,F008725,Uttarakhand,UttarakhandDist163,1.63,Wheat,Borewell,Clay
100000008726,F008726,Tamil Nadu,TamilDist50,1.35,Cotton,Rainfed,Loam
100000008727,F008727,Maharashtra,MaharashtraDist156,20.0,Sugarcane,Canal,Loam
100000008728,F008728,Nagaland,NagalandDist191,3.76,Maize,Rainfed,Clay
100000008729,F008729,Uttarakhand,UttarakhandDist97,2.54,Rice,Rainfed,Loam
100000008730,F008730,Mizoram,MizoramDist41,1.51,Paddy,Rainfed,Sandy
100000008731,F008731,Odisha,OdishaDist22,1.27,Groundnut,Canal,Loam
100000008732,F008732,Tripura,TripuraDist105,1.64,Paddy,Borewell,Clay
100000008733,F008733,Maharashtra,MaharashtraDist72,2.3,Sugarcane,Borewell,Loam
100000008734,F008734,Jharkhand,JharkhandDist85,0.4,Maize,Borewell,Clay
100000008735,F008735,West Bengal,WestDist176,0.52,Maize,Canal,Clay
100000008736,F008736,Madhya Pradesh,MadhyaDist29,1.09,Wheat,Borewell,Sandy
100000008737,F008737,Meghalaya,MeghalayaDist80,2.15,Paddy,Borewell,Sandy
100000008738,F008738,Goa,GoaDist3,1.5,Paddy,Canal,Loam
100000008739,F008739,Jharkhand,JharkhandDist186,5.94,Paddy,Canal,Sandy
100000008740,F008740,Tamil Nadu,TamilDist23,0.56,Sugarcane,Rainfed,Loam
100000008741,F008741,Madhya Pradesh,MadhyaDist159,1.0,Maize,Canal,Clay
100000008742,F008742,Rajasthan,RajasthanDist160,6.15,Cotton,Rainfed,Clay
100000008743,F008743,Odisha,OdishaDist14,2.02,Paddy,Canal,Sandy
100000008744,F008744,Kerala,KeralaDist132,3.7,Rubber,Borewell,Loam
100000008745,F008745,Goa,GoaDist136,9.4,Cashew,Rainfed,Sandy
100000008746,F008746,Mizoram,MizoramDist109,1.05,Paddy,Rainfed,Sandy
100000008747,F008747,Bihar,BiharDist177,1.68,Maize,Borewell,Clay
100000008748,F008748,Madhya Pradesh,MadhyaDist96,1.47,Wheat,Canal,Loam
100000008749,F008749,Arunachal Pradesh,ArunachalDist100,0.38,Paddy,Borewell,Loam
100000008750,F008750,Jharkhand,JharkhandDist44,1.42,Pulses,Rainfed,Sandy
100000008751,F008751,Uttarakhand,UttarakhandDist152,3.69,Wheat,Borewell,Loam
100000008752,F008752,Sikkim,SikkimDist125,2.81,Paddy,Borewell,Sandy
100000008753,F008753,Andhra Pradesh,AndhraDist127,2.99,Paddy,Rainfed,Sandy
100000008754,F008754,Punjab,PunjabDist40,1.35,Wheat,Rainfed,Loam
100000008755,F008755,Uttarakhand,UttarakhandDist72,1.08,Rice,Rainfed,Sandy
100000008756,F008756,Rajasthan,RajasthanDist187,5.03,Bajra,Rainfed,Clay
100000008757,F008757,Rajasthan,RajasthanDist162,1.22,Wheat,Borewell,Loam
100000008758,F008758,West Bengal,WestDist38,2.31,Paddy,Borewell,Clay
100000008759,F008759,Jharkhand,JharkhandDist129,2.08,Maize,Rainfed,Loam
100000008760,F008760,West Bengal,WestDist12,5.87,Paddy,Rainfed,Loam
100000008761,F008761,Tripura,TripuraDist167,3.96,Paddy,Borewell,Loam
100000008762,F008762,Kerala,KeralaDist7,0.65,Rubber,Borewell,Clay
100000008763,F008763,Punjab,PunjabDist37,0.7,Wheat,Rainfed,Sandy
100000008764,F008764,Jharkhand,JharkhandDist58,2.9,Pulses,Borewell,Loam
100000008765,F008765,Kerala,KeralaDist195,1.73,Rubber,Borewell,Loam
100000008766,F008766,Punjab,PunjabDist156,1.27,Wheat,Canal,Clay
100000008767,F008767,Goa,GoaDist90,4.11,Paddy,Canal,Clay
100000008768,F008768,Karnataka,KarnatakaDist154,2.12,Paddy,Rainfed,Sandy
100000008769,F008769,Rajasthan,RajasthanDist60,1.9,Wheat,Rainfed,Clay
100000008770,F008770,Gujarat,GujaratDist164,3.4,Cotton,Borewell,Clay
100000008771,F008771,Rajasthan,RajasthanDist20,1.35,Bajra,Canal,Loam
100000008772,F008772,Bihar,BiharDist98,6.39,Maize,Borewell,Loam
100000008773,F008773,Tamil Nadu,TamilDist123,0.97,Cotton,Borewell,Clay
100000008774,F008774,Assam,AssamDist58,3.08,Tea,Rainfed,Sandy
100000008775,F008775,Haryana,HaryanaDist53,5.74,Paddy,Borewell,Sandy
100000008776,F008776,Karnataka,KarnatakaDist20,0.61,Paddy,Borewell,Loam
